,id,municipio,data,precipitacao,temperatura_maxima,temperatura_minima,temperatura_media,umidade_relativa_media,quantidade_notificacoes
24387,24387,SENHOR DO BONFIM,09/04/2007,0.0,33.8,19.8,26.44,55.25,2
24388,24388,SENHOR DO BONFIM,11/04/2007,0.0,27.0,22.2,24.14,80.0,1
24389,24389,SENHOR DO BONFIM,12/04/2007,2.0,30.8,21.0,25.14,69.25,1
24390,24390,SENHOR DO BONFIM,16/04/2007,0.2,30.4,21.0,25.02,67.75,1
24391,24391,SENHOR DO BONFIM,18/04/2007,0.0,29.6,21.1,24.76,67.25,1
24392,24392,SENHOR DO BONFIM,26/04/2007,0.0,30.2,20.5,25.1,62.0,1
24393,24393,SENHOR DO BONFIM,03/05/2007,0.0,28.6,21.0,24.26,70.75,1
24394,24394,SENHOR DO BONFIM,04/05/2007,0.0,25.3,20.9,22.94,71.75,1
24395,24395,SENHOR DO BONFIM,14/05/2007,0.0,24.9,18.8,21.46,81.0,1
24396,24396,SENHOR DO BONFIM,25/05/2007,0.0,31.6,19.1,24.76,64.25,2
24397,24397,SENHOR DO BONFIM,21/06/2007,6.4,25.2,18.8,20.82,83.75,1
24398,24398,SENHOR DO BONFIM,19/07/2007,0.0,31.0,17.7,22.72,73.0,1
24399,24399,SENHOR DO BONFIM,20/07/2007,0.0,29.0,18.0,22.2,67.5,2
24400,24400,SENHOR DO BONFIM,29/08/2007,0.0,29.5,17.8,22.86,64.75,1
24401,24401,SENHOR DO BONFIM,13/09/2007,0.0,26.9,16.0,21.4,71.5,1
24402,24402,SENHOR DO BONFIM,17/10/2007,0.0,33.0,18.8,25.38,50.5,4
24403,24403,SENHOR DO BONFIM,22/10/2007,0.0,31.6,21.0,25.3,60.0,1
24404,24404,SENHOR DO BONFIM,30/10/2007,0.0,34.0,21.0,26.98,43.25,1
24405,24405,SENHOR DO BONFIM,19/11/2007,0.0,32.8,19.6,26.14,44.5,1
24406,24406,SENHOR DO BONFIM,21/11/2007,0.0,35.0,21.0,28.16,57.5,1
24407,24407,SENHOR DO BONFIM,29/11/2007,7.6,31.0,21.5,25.48,68.5,1
24408,24408,SENHOR DO BONFIM,03/12/2007,0.0,33.4,21.5,26.54,54.0,2
24409,24409,SENHOR DO BONFIM,06/12/2007,0.0,33.4,22.0,26.9,50.0,6
24410,24410,SENHOR DO BONFIM,10/12/2007,0.0,32.4,22.0,26.66,51.5,1
24411,24411,SENHOR DO BONFIM,19/12/2007,0.0,31.3,22.0,26.18,61.25,2
24412,24412,SENHOR DO BONFIM,22/01/2008,0.0,33.5,23.0,27.2,54.25,1
24413,24413,SENHOR DO BONFIM,11/02/2008,0.0,32.6,19.7,25.94,49.25,1
24414,24414,SENHOR DO BONFIM,27/02/2008,0.1,30.2,21.8,25.14,72.5,1
24415,24415,SENHOR DO BONFIM,02/03/2008,0.8,29.7,21.8,25.04,73.5,2
24416,24416,SENHOR DO BONFIM,10/03/2008,0.0,34.0,21.0,26.92,47.25,1
24417,24417,SENHOR DO BONFIM,18/03/2008,0.7,31.4,21.0,25.64,63.25,1
24418,24418,SENHOR DO BONFIM,24/03/2008,0.8,29.8,21.0,25.02,71.5,2
24419,24419,SENHOR DO BONFIM,25/03/2008,0.7,30.8,22.0,25.8,61.75,8
24420,24420,SENHOR DO BONFIM,26/03/2008,0.0,30.4,21.6,23.84,80.5,3
24421,24421,SENHOR DO BONFIM,27/03/2008,49.8,30.0,21.0,24.9,76.25,2
24422,24422,SENHOR DO BONFIM,28/03/2008,0.2,30.4,22.2,25.02,79.5,3
24423,24423,SENHOR DO BONFIM,31/03/2008,10.8,32.3,22.0,26.52,76.5,8
24424,24424,SENHOR DO BONFIM,01/04/2008,51.4,25.0,20.2,22.3,91.5,5
24425,24425,SENHOR DO BONFIM,02/04/2008,22.4,24.6,19.8,22.02,92.25,3
24426,24426,SENHOR DO BONFIM,03/04/2008,8.8,28.5,21.0,24.0,79.25,1
24427,24427,SENHOR DO BONFIM,04/04/2008,4.4,28.9,22.0,24.38,87.25,2
24428,24428,SENHOR DO BONFIM,05/04/2008,3.0,30.0,22.0,25.42,77.25,3
24429,24429,SENHOR DO BONFIM,06/04/2008,0.4,31.0,22.5,25.96,70.25,2
24430,24430,SENHOR DO BONFIM,07/04/2008,0.2,30.0,22.5,25.32,74.0,8
24431,24431,SENHOR DO BONFIM,08/04/2008,0.1,30.5,21.0,25.08,69.25,6
24432,24432,SENHOR DO BONFIM,09/04/2008,0.0,31.0,21.5,25.34,67.0,7
24433,24433,SENHOR DO BONFIM,10/04/2008,2.8,30.8,21.5,25.18,71.75,8
24434,24434,SENHOR DO BONFIM,11/04/2008,1.4,30.2,21.0,24.7,67.0,8
24435,24435,SENHOR DO BONFIM,12/04/2008,0.0,30.3,21.2,24.76,71.0,1
24436,24436,SENHOR DO BONFIM,13/04/2008,0.0,30.6,22.0,25.4,67.25,1
24437,24437,SENHOR DO BONFIM,14/04/2008,0.0,31.4,22.0,25.92,67.75,5
24438,24438,SENHOR DO BONFIM,15/04/2008,10.2,30.8,21.5,25.36,72.0,12
24439,24439,SENHOR DO BONFIM,16/04/2008,0.0,31.4,22.0,26.06,65.75,9
24440,24440,SENHOR DO BONFIM,17/04/2008,2.0,30.4,21.0,24.64,74.5,28
24441,24441,SENHOR DO BONFIM,18/04/2008,0.4,28.8,21.2,23.62,84.5,16
24442,24442,SENHOR DO BONFIM,19/04/2008,2.8,29.4,19.8,24.4,59.25,5
24443,24443,SENHOR DO BONFIM,20/04/2008,0.0,28.0,20.9,23.32,84.0,16
24444,24444,SENHOR DO BONFIM,21/04/2008,2.2,29.2,21.2,24.5,69.75,6
24445,24445,SENHOR DO BONFIM,22/04/2008,0.0,30.4,19.8,25.08,62.5,8
24446,24446,SENHOR DO BONFIM,23/04/2008,0.0,29.7,21.9,24.84,71.25,8
24447,24447,SENHOR DO BONFIM,24/04/2008,0.0,31.0,20.1,25.16,64.5,8
24448,24448,SENHOR DO BONFIM,25/04/2008,0.0,31.6,21.2,25.7,65.5,21
24449,24449,SENHOR DO BONFIM,27/04/2008,0.0,30.4,20.3,24.4,56.5,4
24450,24450,SENHOR DO BONFIM,28/04/2008,0.0,31.2,21.4,25.82,60.5,15
24451,24451,SENHOR DO BONFIM,29/04/2008,2.7,29.6,21.5,24.4,77.0,18
24452,24452,SENHOR DO BONFIM,30/04/2008,0.0,30.5,22.0,25.28,67.5,7
24453,24453,SENHOR DO BONFIM,02/05/2008,0.3,28.1,21.1,23.62,83.25,18
24454,24454,SENHOR DO BONFIM,04/05/2008,0.0,30.0,21.0,24.62,64.75,1
24455,24455,SENHOR DO BONFIM,05/05/2008,0.0,30.0,19.0,23.5,57.5,11
24456,24456,SENHOR DO BONFIM,06/05/2008,0.0,31.7,21.1,25.46,58.75,9
24457,24457,SENHOR DO BONFIM,07/05/2008,0.0,34.0,21.0,26.92,56.25,7
24458,24458,SENHOR DO BONFIM,08/05/2008,1.0,28.0,21.0,23.3,83.75,4
24459,24459,SENHOR DO BONFIM,09/05/2008,1.0,25.4,20.6,22.5,82.5,2
24460,24460,SENHOR DO BONFIM,12/05/2008,3.4,24.7,19.1,20.6,87.25,7
24461,24461,SENHOR DO BONFIM,13/05/2008,1.9,26.0,18.3,21.48,76.0,3
24462,24462,SENHOR DO BONFIM,14/05/2008,0.0,28.4,18.3,23.02,64.25,5
24463,24463,SENHOR DO BONFIM,15/05/2008,0.0,27.0,19.8,22.58,77.25,7
24464,24464,SENHOR DO BONFIM,16/05/2008,0.0,28.8,19.8,23.56,64.5,3
24465,24465,SENHOR DO BONFIM,19/05/2008,9.7,27.5,18.7,22.1,77.75,3
24466,24466,SENHOR DO BONFIM,20/05/2008,0.0,27.6,19.0,22.86,71.0,2
24467,24467,SENHOR DO BONFIM,21/05/2008,0.0,26.4,18.8,22.74,70.5,1
24468,24468,SENHOR DO BONFIM,23/05/2008,0.1,26.6,20.2,22.66,81.75,2
24469,24469,SENHOR DO BONFIM,26/05/2008,0.8,28.0,18.8,22.42,77.0,1
24470,24470,SENHOR DO BONFIM,27/05/2008,0.0,28.3,19.0,22.92,68.25,1
24471,24471,SENHOR DO BONFIM,29/05/2008,0.2,26.2,18.8,22.12,77.25,4
24472,24472,SENHOR DO BONFIM,30/05/2008,0.0,28.8,19.1,22.7,66.75,5
24473,24473,SENHOR DO BONFIM,02/06/2008,0.0,26.2,17.4,21.32,73.5,2
24474,24474,SENHOR DO BONFIM,04/06/2008,5.0,27.2,18.7,21.96,72.75,1
24475,24475,SENHOR DO BONFIM,05/06/2008,0.0,28.1,18.7,22.66,68.25,1
24476,24476,SENHOR DO BONFIM,06/06/2008,1.8,26.8,18.8,21.82,80.75,1
24477,24477,SENHOR DO BONFIM,09/06/2008,0.6,28.1,19.0,22.52,63.25,2
24478,24478,SENHOR DO BONFIM,10/06/2008,0.6,25.4,18.0,21.18,81.25,1
24479,24479,SENHOR DO BONFIM,11/06/2008,0.2,27.6,17.8,21.82,63.5,2
24480,24480,SENHOR DO BONFIM,12/06/2008,2.0,26.2,19.5,21.96,83.25,1
24481,24481,SENHOR DO BONFIM,13/06/2008,1.2,24.5,17.8,20.74,80.0,3
24482,24482,SENHOR DO BONFIM,16/06/2008,0.0,29.0,19.6,23.5,62.25,2
24483,24483,SENHOR DO BONFIM,17/06/2008,0.0,28.4,19.8,22.86,52.5,4
24484,24484,SENHOR DO BONFIM,18/06/2008,0.3,28.9,17.8,22.18,74.75,2
24485,24485,SENHOR DO BONFIM,19/06/2008,0.5,26.3,15.8,20.98,72.75,1
24486,24486,SENHOR DO BONFIM,20/06/2008,0.0,27.8,17.8,22.1,63.75,1
24487,24487,SENHOR DO BONFIM,26/06/2008,0.0,25.0,18.3,20.64,84.0,2
