,id,municipio,data,precipitacao,temperatura_maxima,temperatura_minima,temperatura_media,umidade_relativa_media,quantidade_notificacoes
5411,5411,CIPO,28/04/2003,0.0,32.2,21.6,26.48,71.25,2
5412,5412,CIPO,07/05/2003,1.5,34.8,22.4,27.12,67.5,1
5413,5413,CIPO,15/05/2003,1.1,31.2,21.7,25.18,77.5,1
5414,5414,CIPO,20/05/2003,0.2,29.6,21.8,24.9,79.75,2
5415,5415,CIPO,21/05/2003,2.2,29.4,21.6,24.72,81.75,1
5416,5416,CIPO,27/05/2003,0.0,32.6,23.8,26.52,82.25,2
5417,5417,CIPO,29/05/2003,20.4,26.6,22.0,23.4,87.0,1
5418,5418,CIPO,07/06/2003,0.7,28.4,20.8,23.56,82.75,1
5419,5419,CIPO,14/10/2003,0.0,29.8,20.4,24.46,78.25,1
5420,5420,CIPO,17/12/2003,0.0,34.1,20.8,26.42,60.75,1
5421,5421,CIPO,05/01/2004,0.0,34.9,23.4,27.5,61.0,1
5422,5422,CIPO,13/02/2004,0.0,33.0,22.4,26.56,67.0,1
5423,5423,CIPO,06/03/2004,0.3,30.0,22.2,25.56,72.0,1
5424,5424,CIPO,16/03/2004,0.0,33.7,21.8,26.7,66.75,3
5425,5425,CIPO,18/03/2004,0.0,33.9,22.5,27.26,60.75,1
5426,5426,CIPO,19/03/2004,0.0,34.0,22.0,27.04,64.75,2
5427,5427,CIPO,01/04/2004,0.0,33.8,22.4,27.16,66.0,1
5428,5428,CIPO,05/04/2004,0.0,33.2,23.4,27.0,64.25,1
5429,5429,CIPO,08/04/2004,0.0,35.2,22.5,27.46,65.25,1
5430,5430,CIPO,30/04/2004,0.0,31.9,22.0,25.62,76.25,2
5431,5431,CIPO,06/05/2004,1.6,31.4,22.0,25.62,71.5,1
5432,5432,CIPO,22/05/2004,1.6,30.6,20.6,24.24,77.75,1
5433,5433,CIPO,27/09/2004,0.0,29.6,20.4,24.12,83.75,1
5434,5434,CIPO,08/05/2006,0.1,29.4,22.0,25.04,71.0,1
5435,5435,CIPO,22/05/2006,0.0,31.3,16.7,24.04,61.75,2
5436,5436,CIPO,07/06/2006,1.6,26.9,20.1,22.68,90.5,1
5437,5437,CIPO,31/07/2006,0.0,30.8,21.8,24.68,79.0,1
5438,5438,CIPO,08/12/2006,0.0,38.4,21.8,29.04,57.75,1
5439,5439,CIPO,19/12/2006,0.0,34.4,22.4,27.4,59.0,1
5440,5440,CIPO,17/04/2007,0.0,32.6,20.3,26.18,62.5,1
5441,5441,CIPO,18/04/2007,0.0,33.3,20.3,26.6,69.5,1
5442,5442,CIPO,19/04/2007,2.2,28.7,23.0,25.3,84.75,1
5443,5443,CIPO,30/04/2007,2.7,31.6,22.0,25.8,82.75,1
5444,5444,CIPO,07/05/2007,1.9,31.9,20.9,25.28,78.25,3
5445,5445,CIPO,10/05/2007,0.0,32.7,19.5,25.36,73.75,1
5446,5446,CIPO,14/05/2007,0.0,29.6,19.2,23.96,77.0,2
5447,5447,CIPO,25/05/2007,0.0,31.4,20.2,25.34,68.25,1
5448,5448,CIPO,30/05/2007,0.0,31.6,20.5,24.94,72.75,1
5449,5449,CIPO,19/06/2007,0.0,28.6,18.3,22.74,78.0,1
5450,5450,CIPO,28/02/2008,2.9,33.0,22.6,26.24,75.5,2
5451,5451,CIPO,19/04/2008,0.0,32.5,21.4,26.22,68.75,1
5452,5452,CIPO,04/02/2009,5.1,36.2,21.6,27.84,56.75,1
5453,5453,CIPO,27/04/2010,0.0,34.0,20.9,26.88,65.0,1
5454,5454,CIPO,25/05/2010,0.0,32.4,22.0,26.08,68.0,2
5455,5455,CIPO,31/05/2010,0.0,33.7,22.0,26.74,63.25,1
5456,5456,CIPO,07/06/2010,0.0,28.3,22.8,25.26,82.0,2
5457,5457,CIPO,11/06/2010,1.1,27.3,20.8,23.96,81.5,1
5458,5458,CIPO,16/06/2010,0.0,29.2,18.7,23.06,76.5,1
5459,5459,CIPO,29/06/2010,0.9,28.3,19.9,23.5,84.0,1
5460,5460,CIPO,12/07/2010,0.0,28.7,19.7,23.56,88.25,1
5461,5461,CIPO,14/07/2010,11.9,27.7,20.8,24.24,86.5,1
5462,5462,CIPO,15/08/2010,0.6,27.1,18.5,22.24,90.5,1
5463,5463,CIPO,16/08/2010,4.4,29.4,18.0,23.0,72.5,2
5464,5464,CIPO,18/08/2010,3.2,27.1,17.3,21.14,74.25,1
5465,5465,CIPO,19/08/2010,2.1,24.5,14.9,20.2,75.75,1
5466,5466,CIPO,06/10/2010,0.0,33.8,22.0,26.54,59.0,1
5467,5467,CIPO,23/11/2010,0.0,34.4,21.7,27.22,49.0,1
5468,5468,CIPO,28/03/2011,7.4,33.4,22.4,26.64,76.0,1
5469,5469,CIPO,29/03/2011,0.0,32.4,23.6,27.04,78.0,3
5470,5470,CIPO,30/03/2011,2.6,35.2,21.8,27.56,63.0,1
5471,5471,CIPO,04/04/2011,0.0,36.4,21.8,28.04,58.75,1
5472,5472,CIPO,06/04/2011,0.0,36.6,22.8,28.4,54.75,1
5473,5473,CIPO,12/04/2011,0.0,32.7,22.6,26.86,62.5,3
5474,5474,CIPO,13/04/2011,0.0,32.6,20.1,26.3,67.5,3
5475,5475,CIPO,19/04/2011,0.4,31.7,22.7,26.2,71.75,1
5476,5476,CIPO,24/04/2011,8.2,30.0,20.5,24.9,82.5,1
5477,5477,CIPO,25/04/2011,3.1,31.8,21.2,26.06,62.75,1
5478,5478,CIPO,26/04/2011,0.0,32.5,19.3,25.6,62.0,1
5479,5479,CIPO,28/04/2011,0.0,28.4,20.7,24.34,84.0,4
5480,5480,CIPO,29/04/2011,4.0,28.4,22.0,24.4,87.5,1
5481,5481,CIPO,30/04/2011,3.7,31.6,20.3,24.74,82.25,1
