,data,precipitacao,temperatura_maxima,temperatura_minima,temperatura_media,umidade_relativa_media,quantidade_notificacoes,final_label
83,31/07/2008,0.0,28.5,13.9,21.12,67.5,1,Não ciclo
84,07/08/2008,0.0,27.6,16.3,21.84,69.0,1,Não ciclo
85,14/08/2008,0.0,28.0,19.1,22.76,65.0,1,Não ciclo
86,04/09/2008,0.0,30.8,16.9,22.86,61.25,1,Não ciclo
87,17/09/2008,0.0,31.4,19.3,23.68,57.25,1,Não ciclo
88,25/09/2008,0.0,27.3,20.9,22.46,87.25,3,Não ciclo
89,29/09/2008,0.0,34.3,21.1,26.9,56.25,1,Não ciclo
90,30/09/2008,0.1,32.0,21.7,25.4,64.75,1,Não ciclo
91,09/10/2008,8.7,30.0,18.7,22.9,69.0,1,Não ciclo
92,13/10/2008,0.0,32.1,18.9,25.14,54.25,1,Não ciclo
93,16/10/2008,0.0,34.5,21.1,26.62,47.0,2,Não ciclo
94,20/10/2008,0.0,32.8,21.5,26.4,50.0,1,Não ciclo
95,18/11/2008,0.1,30.7,19.7,25.26,56.5,1,Não ciclo
96,25/11/2008,10.3,27.0,19.9,22.92,85.25,1,Não ciclo
97,29/01/2009,0.0,33.0,19.9,26.12,55.0,1,Não ciclo
98,03/02/2009,13.0,30.2,21.5,24.64,87.5,1,Não ciclo
99,04/02/2009,10.2,31.8,21.5,25.74,70.75,1,Não ciclo
100,11/02/2009,0.0,33.4,20.7,27.08,51.0,1,Não ciclo
101,16/02/2009,0.2,33.0,20.3,26.72,53.0,1,Não ciclo
102,17/02/2009,0.0,31.2,21.9,24.98,70.0,1,Não ciclo
103,18/02/2009,3.8,29.0,20.7,23.32,90.5,4,Não ciclo
104,20/02/2009,0.9,29.3,20.3,24.14,77.75,2,Não ciclo
105,21/02/2009,0.0,31.6,21.1,25.72,66.25,1,Não ciclo
106,24/02/2009,9.2,31.6,21.3,25.64,70.75,1,Não ciclo
107,25/02/2009,0.0,32.8,22.7,27.28,58.25,5,Não ciclo
108,26/02/2009,0.0,31.3,22.9,25.9,78.25,2,Não ciclo
109,02/03/2009,0.0,33.0,22.6,27.36,65.0,2,Não ciclo
110,03/03/2009,0.0,33.8,23.2,27.22,65.0,5,Ciclo
111,04/03/2009,0.0,35.4,22.4,27.64,65.0,3,Ciclo
112,05/03/2009,0.0,35.4,21.9,28.52,65.0,4,Ciclo
113,06/03/2009,0.0,33.8,24.0,28.24,65.0,5,Ciclo
114,07/03/2009,0.0,32.6,23.0,27.2,65.0,1,Ciclo
115,08/03/2009,0.3,32.6,22.6,26.7,65.0,1,Ciclo
116,09/03/2009,0.0,34.3,22.4,27.8,65.0,6,Ciclo
117,10/03/2009,0.0,34.3,23.0,27.64,65.0,4,Ciclo
118,11/03/2009,0.0,34.6,23.6,28.32,65.0,1,Ciclo
119,12/03/2009,0.0,33.8,22.4,27.44,65.0,2,Ciclo
120,13/03/2009,0.0,34.8,23.2,27.66,65.0,6,Ciclo
121,16/03/2009,0.0,35.4,23.2,28.14,65.0,5,Ciclo
122,17/03/2009,0.0,31.6,22.6,25.9,65.0,4,Ciclo
123,19/03/2009,2.0,33.9,22.4,26.2,65.0,2,Ciclo
